"IDalt","Buffer","MeanDist","MedianDist","NumLines","TotalLength_m","Notes"
3820,"20km",17386.8493570088,16906.1540413845,486,955475,"Full group used"
3822,"20km",17308.2030133697,17025.0942365932,611,1292145,"Full group used"
3894,"20km",15306.9195930534,14730.5181696541,587,1222800,"Full group used"
3895,"20km",15306.9195930534,14730.5181696541,587,1222800,"Full group used"
3939,"20km",17386.8493570088,16906.1540413845,486,955475,"Full group used"
3944,"20km",16089.4822461848,15585.9446911547,670,1332364,"Full group used"
3945,"20km",16089.4822461848,15585.9446911547,670,1332364,"Full group used"
3999,"20km",17863.7712077707,17630.2661992987,530,1017640,"Full group used"
3361,"20km",17373.8328505073,16664.2707300118,481,890430,"Full group used"
3362,"20km",16672.197618529,16373.5314124592,747,1349136,"Full group used"
3363,"20km",16672.197618529,16373.5314124592,747,1349136,"Full group used"
3364,"20km",16710.6259452139,16326.0044838525,901,1502677,"Full group used"
3365,"20km",16710.6259452139,16326.0044838525,901,1502677,"Full group used"
3366,"20km",16710.6259452139,16326.0044838525,901,1502677,"Full group used"
3367,"20km",16710.6259452139,16326.0044838525,901,1502677,"Full group used"
3368,"20km",16394.9458876784,15847.1094959844,855,1473453,"Full group used"
3370,"20km",16394.9458876784,15847.1094959844,855,1473453,"Full group used"
3384,"20km",16672.197618529,16373.5314124592,747,1349136,"Full group used"
3390,"20km",16672.197618529,16373.5314124592,747,1349136,"Full group used"
3392,"20km",17373.8328505073,16664.2707300118,481,890430,"Full group used"
3393,"20km",17373.8328505073,16664.2707300118,481,890430,"Full group used"
3394,"20km",17373.8328505073,16664.2707300118,481,890430,"Full group used"
3448,"20km",17373.8328505073,16664.2707300118,481,890430,"Full group used"
3449,"20km",17373.8328505073,16664.2707300118,481,890430,"Full group used"
3736,"20km",16856.9190883491,16573.9262069973,390,801179,"Full group used"
3766,"20km",16856.9190883491,16573.9262069973,390,801179,"Full group used"
3916,"20km",16856.9190883491,16573.9262069973,390,801179,"Full group used"
3959,"20km",16856.9190883491,16573.9262069973,390,801179,"Full group used"
135,"20km",16761.6930281986,16467.2882978784,401,713274,"Full group used"
136,"20km",16761.6930281986,16467.2882978784,401,713274,"Full group used"
2041,"20km",16513.7605315201,16112.5984617119,257,579583,"Full group used"
3381,"20km",16448.3701800813,16129.3036368136,531,706303,"Full group used"
3382,"20km",16448.3701800813,16129.3036368136,531,706303,"Full group used"
3383,"20km",16448.3701800813,16129.3036368136,531,706303,"Full group used"
89,"20km",16837.8809392861,16632.1367664075,240,892976,"Full group used"
608,"20km",15487.7247077613,15249.2941936626,285,778312,"Full group used"
1053,"20km",16412.8088384005,15845.9726570909,256,824329,"Full group used"
2244,"20km",16412.8088384005,15845.9726570909,256,824329,"Full group used"
2744,"20km",16408.3675736425,16383.6884391122,173,637465,"Full group used"
2761,"20km",15487.7247077613,15249.2941936626,285,778312,"Full group used"
3369,"20km",16394.9458876784,15847.1094959844,855,1473453,"Full group used"
3371,"20km",16394.9458876784,15847.1094959844,855,1473453,"Full group used"
3372,"20km",15707.9652330356,15265.300768767,388,830510,"Full group used"
3373,"20km",15707.9652330356,15265.300768767,388,830510,"Full group used"
72,"20km",16276.3632810961,15788.3145174238,257,549328,"Full group used"
9,"20km",16338.2380365976,15924.1179890891,276,534200,"Full group used"
297,"20km",17543.6463494183,17431.45163424,196,586492,"Full group used"
1889,"20km",17415.5898268464,17410.8236593973,503,706877,"Full group used"
1898,"20km",17555.9771560863,17538.2161256367,512,724555,"Full group used"
1902,"20km",16867.6063345171,16784.5841847402,318,612543,"Full group used"
2784,"50km",43251.8503084717,42438.6303088161,1000,2713898,"Sampled 1000 of 1611"
2798,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
2861,"50km",43748.7294548811,42536.1505235223,1000,2818558,"Sampled 1000 of 1755"
2966,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
2981,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
3020,"50km",45370.2205648034,44943.8662346379,1000,2658995,"Sampled 1000 of 1576"
3029,"50km",44728.1708478613,43863.683558539,1000,2658995,"Sampled 1000 of 1576"
3041,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
3056,"50km",44728.1708478613,43863.683558539,1000,2658995,"Sampled 1000 of 1576"
3087,"50km",44728.1708478613,43863.683558539,1000,2658995,"Sampled 1000 of 1576"
2599,"50km",44091.1271971889,43148.1079460189,1000,2672488,"Sampled 1000 of 1544"
2819,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
2837,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
2859,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
2864,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
2893,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
2913,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
2947,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
2982,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
2996,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
3021,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
3030,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
3057,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
3088,"50km",42774.0036180115,41747.5658793861,1000,2713898,"Sampled 1000 of 1611"
2785,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
2800,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
2822,"50km",47850.5324726873,47888.1674890259,1000,2725199,"Sampled 1000 of 1663"
2823,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
2838,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
2839,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
2860,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
2868,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
2899,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
2917,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
2946,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
2964,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
3017,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
3018,"50km",46842.3482800888,46891.4750086245,1000,2657406,"Sampled 1000 of 1582"
3019,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
3028,"50km",46842.3482800888,46891.4750086245,1000,2657406,"Sampled 1000 of 1582"
3052,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
3055,"50km",46842.3482800888,46891.4750086245,1000,2657406,"Sampled 1000 of 1582"
3083,"50km",43883.9795737749,42753.3153785125,1000,2818558,"Sampled 1000 of 1755"
3086,"50km",46842.3482800888,46891.4750086245,1000,2657406,"Sampled 1000 of 1582"
2788,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
2806,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
2875,"50km",46395.2860774806,45875.2602201288,1000,2799898,"Sampled 1000 of 1685"
2896,"50km",46612.5769206178,46008.0338849675,1000,2799898,"Sampled 1000 of 1685"
2898,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
2915,"50km",46612.5769206178,46008.0338849675,1000,2799898,"Sampled 1000 of 1685"
2916,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
2945,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
2962,"50km",46612.5769206178,46008.0338849675,1000,2799898,"Sampled 1000 of 1685"
2963,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
2980,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
2993,"50km",46612.5769206178,46008.0338849675,1000,2799898,"Sampled 1000 of 1685"
2994,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
3016,"50km",46701.407739312,46316.0111739673,1000,2811181,"Sampled 1000 of 1683"
3027,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
3040,"50km",46701.407739312,46316.0111739673,1000,2811181,"Sampled 1000 of 1683"
3051,"50km",46701.407739312,46316.0111739673,1000,2811181,"Sampled 1000 of 1683"
3054,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
3082,"50km",46701.407739312,46316.0111739673,1000,2811181,"Sampled 1000 of 1683"
3085,"50km",47692.8169045941,47808.8816016725,1000,2725199,"Sampled 1000 of 1663"
1596,"50km",38819.3165888533,36655.9233562482,1000,3471654,"Sampled 1000 of 2468"
1791,"50km",43138.714371989,42068.0939816061,1000,5076464,"Sampled 1000 of 4467"
1820,"50km",39331.5272459,37308.8761930005,1000,3196537,"Sampled 1000 of 2161"
1822,"50km",39331.5272459,37308.8761930005,1000,3196537,"Sampled 1000 of 2161"
2323,"50km",44964.9204916527,44362.2613502407,1000,5453174,"Sampled 1000 of 5279"
2355,"50km",39331.5272459,37308.8761930005,1000,3196537,"Sampled 1000 of 2161"
3042,"50km",39205.1753467935,37325.0259400467,1000,3383341,"Sampled 1000 of 2363"
3053,"50km",39205.1753467935,37325.0259400467,1000,3383341,"Sampled 1000 of 2363"
3084,"50km",39205.1753467935,37325.0259400467,1000,3383341,"Sampled 1000 of 2363"
2248,"50km",40819.0345407181,38743.0420181693,1000,3317792,"Sampled 1000 of 2270"
2792,"50km",41882.8569849076,39751.2256628769,1000,3484296,"Sampled 1000 of 2612"
2809,"50km",41682.0187435299,39383.1048980391,1000,3484296,"Sampled 1000 of 2612"
2813,"50km",42067.406728613,39725.1725157207,1000,3542742,"Sampled 1000 of 2704"
2830,"50km",41682.0187435299,39383.1048980391,1000,3484296,"Sampled 1000 of 2612"
2846,"50km",41682.0187435299,39383.1048980391,1000,3484296,"Sampled 1000 of 2612"
2858,"50km",41682.0187435299,39383.1048980391,1000,3484296,"Sampled 1000 of 2612"
2874,"50km",41682.0187435299,39383.1048980391,1000,3484296,"Sampled 1000 of 2612"
2881,"50km",43148.2542416173,42617.7036733948,1000,3061128,"Sampled 1000 of 1974"
2886,"50km",42308.0526892949,39975.4536301531,1000,3542742,"Sampled 1000 of 2704"
2904,"50km",42308.0526892949,39975.4536301531,1000,3542742,"Sampled 1000 of 2704"
2907,"50km",41682.0187435299,39383.1048980391,1000,3484296,"Sampled 1000 of 2612"
2918,"50km",41682.0187435299,39383.1048980391,1000,3484296,"Sampled 1000 of 2612"
2927,"50km",42308.0526892949,39975.4536301531,1000,3542742,"Sampled 1000 of 2704"
2954,"50km",42275.2094199827,41027.4526278071,1000,3290773,"Sampled 1000 of 2199"
3009,"50km",42308.0526892949,39975.4536301531,1000,3542742,"Sampled 1000 of 2704"
3025,"50km",42308.0526892949,39975.4536301531,1000,3542742,"Sampled 1000 of 2704"
3061,"50km",42820.600512175,42290.2746339722,1000,3061128,"Sampled 1000 of 1974"
3075,"50km",42308.0526892949,39975.4536301531,1000,3542742,"Sampled 1000 of 2704"
3096,"50km",42308.0526892949,39975.4536301531,1000,3542742,"Sampled 1000 of 2704"
275,"50km",45137.369848919,44553.0264482925,1000,5787110,"Sampled 1000 of 4572"
507,"50km",44254.2459974362,43581.2281264347,1000,5532882,"Sampled 1000 of 4927"
1883,"50km",43307.3259541622,42461.8870244893,1000,7054962,"Sampled 1000 of 4612"
979,"50km",43525.938813227,42511.7249116236,1000,5841019,"Sampled 1000 of 5126"
1591,"50km",45127.8747046103,44366.1887791657,1000,7590821,"Sampled 1000 of 5337"
1611,"50km",45186.1169665435,44661.6567090745,1000,7590821,"Sampled 1000 of 5337"
709,"50km",44819.28482261,43964.395357375,1000,5606396,"Sampled 1000 of 5268"
793,"50km",43926.4134389886,42911.3214988153,1000,7191150,"Sampled 1000 of 5815"
839,"50km",44603.9109753664,43728.188805459,1000,4781684,"Sampled 1000 of 4604"
886,"50km",45957.1759983984,45793.649780246,1000,4851984,"Sampled 1000 of 4595"
896,"50km",45901.4590310281,45703.9356117107,1000,4851984,"Sampled 1000 of 4595"
1175,"50km",46345.8062730235,46368.726530688,1000,4812307,"Sampled 1000 of 4451"
1181,"50km",46345.8062730235,46368.726530688,1000,4812307,"Sampled 1000 of 4451"
1511,"50km",43987.4347140071,43287.9847771992,1000,8242749,"Sampled 1000 of 6245"
1608,"50km",44159.0103097231,43399.99586604,1000,6539077,"Sampled 1000 of 5674"
1619,"50km",44159.0103097231,43399.99586604,1000,6539077,"Sampled 1000 of 5674"
2460,"50km",44839.2011882228,43972.6193411092,1000,4805889,"Sampled 1000 of 4622"
2488,"50km",45901.4590310281,45703.9356117107,1000,4851984,"Sampled 1000 of 4595"
84,"50km",45450.9651261455,44844.2268563041,1000,8192706,"Sampled 1000 of 5005"
590,"50km",45053.0536690264,44332.0214429031,1000,7996162,"Sampled 1000 of 4857"
1327,"50km",44183.8766761343,43301.3695434107,1000,8144727,"Sampled 1000 of 4900"
2997,"50km",43503.9409902944,42641.684055367,1000,3061820,"Sampled 1000 of 1972"
2832,"50km",41208.6076085237,40069.9501068484,1000,3496142,"Sampled 1000 of 2062"
3012,"50km",43005.8016498142,41774.5959364307,1000,3061820,"Sampled 1000 of 1972"
3014,"50km",45535.1737459942,45192.9728831977,1000,2588937,"Sampled 1000 of 1474"
2371,"50km",43147.1058400913,42049.6081670617,1000,3964793,"Sampled 1000 of 3098"
2937,"50km",41300.2987654392,40092.7554563958,1000,4028836,"Sampled 1000 of 2408"
2938,"50km",41019.520586421,39898.3525003597,1000,4243565,"Sampled 1000 of 2565"
3002,"50km",41744.1317459531,40255.7372744782,1000,3276502,"Sampled 1000 of 1954"
3003,"50km",41326.8626022167,40047.2808000142,1000,3912965,"Sampled 1000 of 2350"
3004,"50km",41507.559263969,40349.0840786966,1000,4297814,"Sampled 1000 of 2638"
3005,"50km",41007.5137434038,39930.2661192594,1000,4218437,"Sampled 1000 of 2548"
3033,"50km",41645.4991004022,40268.4593650937,1000,3276502,"Sampled 1000 of 1954"
3034,"50km",41326.8626022167,40047.2808000142,1000,3912965,"Sampled 1000 of 2350"
3035,"50km",41335.0470062253,40142.2529888802,1000,4297814,"Sampled 1000 of 2638"
3036,"50km",41007.5137434038,39930.2661192594,1000,4218437,"Sampled 1000 of 2548"
3065,"50km",41231.9292541838,39943.2579135457,1000,3276502,"Sampled 1000 of 1954"
3066,"50km",41326.8626022167,40047.2808000142,1000,3912965,"Sampled 1000 of 2350"
3067,"50km",41335.0470062253,40142.2529888802,1000,4297814,"Sampled 1000 of 2638"
3068,"50km",41007.5137434038,39930.2661192594,1000,4218437,"Sampled 1000 of 2548"
3099,"50km",41645.4991004022,40268.4593650937,1000,3276502,"Sampled 1000 of 1954"
3100,"50km",41326.8626022167,40047.2808000142,1000,3912965,"Sampled 1000 of 2350"
